Signature.Subs.01	Signature.Subs.02	Signature.Subs.05	Signature.Subs.08	Signature.Subs.09	Signature.Subs.13	Signature.Subs.18	MM1	mutations
MMRC0244BM_1_chr21_chr21-15273443-48101335-gain	0.165791671155775	0	0.41915526021506	0	0.415053068629165	0	0	0	39
MMRC0244BM_2_chr21_chr21-15273443-48101335-gain	0.234531926847027	0	0.765468073152973	0	0	0	0	0	16
MMRC023ZBM_1_chr21_chr21-15273232-31514657-gain	0.022065403450903	0	0.169777391084842	0.235437683054951	0.251638713644834	0	0	0.321080808764471	65
MMRC023ZBM_2_chr21_chr21-15273232-31514657-gain	0.216699762211655	0.170144559344328	0.0000119721935109092	0	0.613143706250506	0	0	0	6
PD26424_2_chr21_chr21-15281252-48097290-LOH	0.0370433155542646	0.0474419262300074	0.0592204965995321	0	0.856294261616196	0	0	0	18
PD26424_1_chr21_chr21-15281252-48097290-LOH	0.114435488279755	0	0.426232838232455	0.45933167348779	0	0	0	0	32
PD26403_1_chr21_chr21-15273232-48101335-gain	0.0240302082423094	0	0.581537103205578	0	0.311612362088407	0	0	0.0828203264637048	54
PD26403_2_chr21_chr21-15273232-48101335-gain	0.196970146336874	0	0.803029853663127	0	0	0	0	0	14
PD26410_2_chr21_chr21-15273817-48063256-gain	0.590360700646549	0	0.409639299353451	0	0	0	0	0	5
PD26410_1_chr21_chr21-15273817-48063256-gain	0.116167876942386	0	0.883832123057614	0	0	0	0	0	70
MMRC006BBM_1_chr22_chr22-20814667-49999704-gain	0.0482494749316402	0.231429741325973	0.524205171575516	0	0	0.196115612166871	0	0	105
MMRC006BBM_2_chr22_chr22-20814667-49999704-gain	0.0661056123144518	0	0.933894387685548	0	0	0	0	0	15
MMRC02GIBM_1_chr3_chr3-62288830-197843846-gain	0.0534719161885757	0.0422398951756453	0.436903881784686	0.14833346016644	0.319050846684653	0	0	0	203
MMRC02GIBM_2_chr3_chr3-62288830-197843846-gain	0.0478598214791622	0	0.474930812970076	0	0.477209365550762	0	0	0	75
PD26412_2_chr3_chr3-82010-197842892-gain	0.0883996706035493	0	0.328677833206382	0	0.582922496190069	0	0	0	188
MMRC006BBM_2_chr3_chr3-103827460-144704196-gain_2	0.00000000000000000000000000000137111638801896	0	0.804442994080165	0.195557005919835	0	0	0	0	15
PD26416_1_chr3_chr3-90348422-197846280-gain	0.0764590474121989	0	0.735818034174554	0.187722918413247	0	0	0	0	126
PD26412_1_chr3_chr3-82010-197842892-gain	0.0161414259218229	0.0790061536742488	0.904852420403928	0	0	0	0	0	36
MMRC006BBM_1_chr3_chr3-103827460-144704196-gain_2	0.00588612653298793	0.412896092619712	0.423256757105757	0	0	0.157961023741543	0	0	209
PD26407_2_chr3_chr3-60363-197842892-LOH	0.185132687293351	0	0.0188756836232233	0.162119615150003	0.633872013933422	0	0	0	67
PD26400_1_chr3_chr3-65982-197845233-gain	0.0431534731418173	0.0300295814579357	0.47300811939596	0.268152560103586	0.185656265900702	0	0	0	358
PD26419_2_chr3_chr3-48404925-181520729-gain	0.0271555755278607	0.158881177007399	0.696928417496547	0.117034829968193	0	0	0	0	63
PD26416_2_chr3_chr3-90348422-197846280-gain	0.0892653634139414	0	0.146163645544647	0.308182479205989	0.456388511835423	0	0	0	31
PD26419_1_chr3_chr3-48404925-181520729-gain	0.00666457335628345	0.163742062193658	0.420206350253967	0.313581402565705	0	0.0958056116303868	0	0	324
PD26400_2_chr3_chr3-65982-197845233-gain	0.0577429474776712	0	0.296255267154754	0.159868405005501	0.486133380362073	0	0	0	79
MMRC023ZBM_1_chr3_chr3-60363-150438384-gain	0.0139449794499172	0.0414117309921505	0.241611324593238	0.170798488229955	0.22802728087536	0	0	0.30420619585938	517
PD26407_1_chr3_chr3-60363-197842892-LOH	0.135175703634276	0	0.864824296365724	0	0	0	0	0	59
MMRC023ZBM_2_chr3_chr3-60363-150438384-gain	0.0440201579445184	0	0.577986289248829	0	0.377993552806652	0	0	0	28
PD26435_2_chr3_chr3-77942-197846280-gain	0.0244510129621163	0	0.348273607007659	0.3961839380046	0.231091442025625	0	0	0	132
PD26435_1_chr3_chr3-77942-197846280-gain	0.0213726062261633	0	0.399133829940838	0.391549886860653	0.1514351882415	0.0365084887308451	0	0	296
MMRC023ZBM_1_chr3_chr3-150439822-197842892-gain	0.0182009818245641	0.0622485113934341	0.413616477695735	0.129114959164585	0.169410394353301	0	0	0.207408675568381	171
MMRC023ZBM_2_chr3_chr3-150439822-197842892-gain	0.0000542697729977965	0	0.86367980311899	0	0.136265927108012	0	0	0	14
MMRC00GABM_1_chr3_chr3-60363-197822648-gain	0.0724869441057231	0.0501911126865449	0.47234169227381	0.234934583843592	0.170045667090331	0	0	0	283
MMRC00GABM_2_chr3_chr3-60363-197822648-gain	0.128468504000657	0.038288413688123	0.267965665801266	0	0.565277416509954	0	0	0	58
PD26411_1_chr3_chr3-60596-197845233-gain	0.03654032010588	0.0478414784924777	0.436821604266694	0.199435614249456	0.279360982885493	0	0	0	253
PD26411_2_chr3_chr3-60596-197845233-gain	0.0634630368643924	0	0.17782115574282	0.179625354732307	0.57909045266048	0	0	0	75
PD26410_1_chr3_chr3-60596-197846280-gain	0.0768331187233445	0.0701013193950518	0.544218519802608	0	0.180241839344809	0	0.128605202734187	0	417
PD26410_2_chr3_chr3-60596-197846280-gain	0.000000000000000000000276623227075731	0.0689442093572566	0.0255245322622681	0	0.664118180300232	0	0.241413078080244	0	66
V0D56W_1_chr3_chr3-60596-86944049-gain	0.0326265885891287	0.100886608500045	0.668744299883272	0.145779033916607	0	0.0519634691109469	0	0	177
MMRC01YHBM_2_chr3_chr3-60596-194758774-gain	0.0193437380936124	0	0.548050730721628	0	0.280050662399044	0	0.152554868785716	0	45
MMRC01YHBM_1_chr3_chr3-60596-194758774-gain	0.11056529017394	0.0359605011696395	0.324596630179574	0	0.334324714808444	0	0.194552863668402	0	234
PD26423_1_chr3_chr3-60596-197832778-gain	0.0770147498841223	0.0548402433694931	0.62975702673146	0	0	0	0.170497643070127	0.0678903369447978	229
PD26423_2_chr3_chr3-60596-197832778-gain	0.0712774672550406	0	0.274792729316242	0	0.469803035155196	0	0.184126768273522	0	53
V0D56W_2_chr3_chr3-60596-86944049-gain	0.000000711591186674402	0	0.46480651942491	0	0.469078079353368	0.0661146896305345	0	0	31
MMRC0244BM_2_chr3_chr3-61113-193475269-gain	0.0678366077505417	0	0.499067474075791	0	0.433095918173667	0	0	0	106
MMRC0244BM_1_chr3_chr3-61113-193475269-gain	0.0544957477111157	0	0.422697141892238	0	0.522807110396647	0	0	0	295
MMRC01Q1BM_1_chr3_chr3-95006016-197842358-gain	0.0227923521839913	0	0.488410336087683	0.146976389605227	0.341820922123099	0	0	0	210
V0D57M_1_chr3_chr3-9500947-74387612-gain	0.0514571352708474	0.0603648454625218	0.748709183155522	0.139468836111109	0	0	0	0	136
V0D57M_2_chr3_chr3-9500947-74387612-gain	0.215074521191572	0	0.784925478808428	0	0	0	0	0	16
MMRC01Q1BM_1_chr3_chr3-61466-90497467-gain	0.00851059735401426	0	0.689795546297818	0.172486938967729	0.129206917380438	0	0	0	155
MMRC01Q1BM_2_chr3_chr3-61466-90497467-gain	0.0512481181839511	0	0.209727234485194	0.370335774416397	0.368688872914458	0	0	0	33
PD26432_2_chr3_chr3-60596-173503973-gain_2	0.0587110028309657	0.0550035539023308	0.115378648753887	0	0.770906794512816	0	0	0	217
PD26432_1_chr3_chr3-60596-173503973-gain_2	0.056711113920228	0	0.328717463484596	0.122368604719528	0.492202817875648	0	0	0	266
MMRC01Q1BM_2_chr3_chr3-95006016-197842358-gain	0.0788895188681561	0	0.258993380333309	0	0.662117100798535	0	0	0	37
PD26426_1_chr3_chr3-61113-164239139-gain	0.0594435300204887	0	0.598362819525637	0.169284782276851	0	0	0.172908868177023	0	594
PD26426_1_chr3_chr3-164335107-197742603-gain	0.0508866503007357	0	0.53925808514743	0	0.209507399918971	0	0.200347864632863	0	133
PD26426_2_chr3_chr3-164335107-197742603-gain	0.134880047868633	0	0.438530821464536	0	0.42658913066683	0	0	0	12
PD26415_2_chr3_chr3-60799-197842358-LOH	5.5976562489049e-76	0	0.179156401956167	0	0.820843598043833	0	0	0	70
PD26415_1_chr3_chr3-60799-197842358-LOH	0.0219150132151749	0	0.797570371458851	0	0.180514615325974	0	0	0	41
V0D56W_1_chr3_chr3-87114893-197842358-gain	0.0148709053542632	0.12276861508294	0.359057770781364	0.197990368216806	0.257671769451109	0.0476405711135174	0	0	211
V0D56W_2_chr3_chr3-87114893-197842358-gain	0.126978842050948	0.0551583683891485	0.169752597267247	0.163837334027718	0.484272858264938	0	0	0	31
PD26426_2_chr3_chr3-61113-164239139-gain	0.101985919904498	0	0.237440485569898	0	0.660573594525604	0	0	0	59
PD26404_2_chr3_chr3-82187637-197842892-gain	0.0775968581370372	0	0.0000287764361579343	0	0.922374365426805	0	0	0	35
PD26404_1_chr3_chr3-82187637-197842892-gain	0.0861580980913894	0	0.634955490454256	0	0.278886411454354	0	0	0	133
V0D57M_1_chr3_chr3-139108716-197845233-gain	0.0528105480571526	0.119534484670163	0.44052838632002	0.188319817790499	0.198806763162166	0	0	0	159
V0D57M_2_chr3_chr3-139108716-197845233-gain	0.0754177992813059	0	0.293951444743087	0.174202759285703	0.456427996689904	0	0	0	34
PD26426_1_chr4_chr4-23399305-65322302-LOH	0.0372042633847225	0	0.552618370919273	0.312157086216962	0	0	0.0980202794790432	0	98
MMRC006BBM_1_chr4_chr4-97884-85252666-gain	0.00955598837913201	0.340448946367178	0.301783174996418	0.204350864126256	0	0.143861026131016	0	0	404
PD26423_1_chr4_chr4-48162658-190781874-gain	0.0392895568097777	0.082463294339372	0.675696710371225	0.202550438479625	0	0	0	0	169
PD26426_1_chr4_chr4-172582692-190790246-LOH	0.0000000000000000514432720798125	0	0.533160387540848	0.269404691862883	0	0	0.197434920596269	0	58
PD26423_2_chr4_chr4-48162658-190781874-gain	0.0670365370480562	0	0.254460601942031	0	0.476554302040659	0	0.201948558969253	0	50
V0D56W_1_chr4_chr4-1736252-190790246-gain	0.00685811560263519	0.131575216513711	0.464718185118148	0.18458363954733	0.212264843218177	0	0	0	434
PD26426_1_chr4_chr4-74264441-111311301-LOH	0.0297399153576198	0	0.693724201871803	0.276535882770577	0	0	0	0	93
PD26426_2_chr4_chr4-172582692-190790246-LOH	0.0475647231926364	0	0.0379308483903224	0	0.914504428417041	0	0	0	19
MMRC006BBM_2_chr4_chr4-97884-85252666-gain	0.0453089468540757	0.0531323558368815	0.524907100497685	0.29031167893925	0	0.0863399178721075	0	0	62
V0D56W_2_chr4_chr4-1736252-190790246-gain	0.0382714823038288	0	0.159344885217991	0.175991358574565	0.626392273903615	0	0	0	86
PD26426_1_chr4_chr4-81303-23381399-LOH	0.0349412256279677	0	0.605543093103268	0.359515681268764	0	0	0	0	41
PD26426_2_chr4_chr4-23399305-65322302-LOH	3.01242364407284e-78	0	0.0000263813851288277	0	0.999973618614871	0	0	0	28
PD26426_2_chr4_chr4-81303-23381399-LOH	0.183953027146778	0	0.435293976438234	0	0.380752996414988	0	0	0	10
PD26426_2_chr4_chr4-74264441-111311301-LOH	0.0522767018107368	0	0.0505403152586565	0	0.422075288173333	0	0.475107694757274	0	16
MMRC023ZBM_1_chr5_chr5-866615-163686604-gain	0.0207196422203011	0.0704474692141816	0.262526699147517	0.165159048907647	0.215129791253509	0	0	0.266017349256845	539
PD26416_1_chr5_chr5-18848841-180706525-gain	0.040215487682649	0.0648942427648533	0.590975360168629	0.303914909383869	0	0	0	0	200
PD26416_2_chr5_chr5-18848841-180706525-gain	0.071383002297444	0.105795035334307	0.00457566402872014	0	0.648400550689511	0	0.169845747650018	0	35
MMRC023ZBM_2_chr5_chr5-866615-163686604-gain	0.15681424393503	0	0.625889402860079	0.217296353204892	0	0	0	0	36
MMRC01YHBM_1_chr5_chr5-874001-180685900-gain	0.0879261536613286	0	0.609823888949235	0	0.205431364679632	0	0.0968185927098044	0	174
MMRC02GIBM_1_chr5_chr5-852207-180706525-gain	0.0536386799417128	0.0372048583617977	0.596249371736232	0	0.312907089960257	0	0	0	265
MMRC02GIBM_2_chr5_chr5-852207-180706525-gain	0.0997044920474753	0	0.371022147875375	0	0.529273360077149	0	0	0	84
PD26409_1_chr5_chr5-852691-180722682-gain	0.0229917545211421	0.0484910233870357	0.781325243703608	0.147191978388214	0	0	0	0	234
PD26409_2_chr5_chr5-852691-180722682-gain	0.124489844186009	0	0.177904786775886	0	0.697605369038105	0	0	0	62
MMRC01YHBM_2_chr5_chr5-874001-180685900-gain	0.114282142750013	0	0.228793860460487	0	0.454678737347878	0	0.202245259441622	0	37
PD26426_1_chr5_chr5-849504-46404791-gain	0.0504332337595673	0	0.550870183008214	0.269402280994114	0	0	0.129294302238105	0	209
PD26426_2_chr5_chr5-849504-46404791-gain	0.0980365927597092	0	0.171136166033643	0.183422171963236	0.547405069243411	0	0	0	24
V0D58T_1_chr5_chr5-849605-108662744-gain	0.035513738363168	0.0754208944376222	0.57116499910804	0	0.182083324043918	0	0.135817044047252	0	273
V0D58T_2_chr5_chr5-849605-108662744-gain	0.082765562973818	0.0295012654012009	0.129594114764901	0	0.75813905686008	0	0	0	70
MMRC00GABM_2_chr5_chr5-850203-180715810-gain	0.0793763552554453	0	0.221002849848942	0.183140209244582	0.51648058565103	0	0	0	49
MMRC00GABM_1_chr5_chr5-850203-180715810-gain	0.0519714433252266	0.0753478891918136	0.654896054551733	0	0.217784612931227	0	0	0	226
PD26429_1_chr5_chr5-96666874-180685900-gain	0.0758585758551891	0.0647117752498825	0.859429648894928	0	0	0	0	0	127
PD26410_1_chr5_chr5-98531912-180663035-gain	0.0431950316557645	0.076321535794179	0.510162065004196	0	0.239635309169316	0	0.130686058376544	0	167
PD26429_2_chr5_chr5-96666874-180685900-gain	0.0904992128723423	0	0.442172275380437	0	0.46732851174722	0	0	0	10
PD26410_2_chr5_chr5-98531912-180663035-gain	2.04010934575668e-56	0	0.190963109917106	0	0.745325412517435	0	0.0637114775654588	0	27
PD26404_2_chr5_chr5-849504-180658843-gain	0.107171246772992	0	0.169955266907043	0.17715491180962	0.545718574510344	0	0	0	84
PD26404_1_chr5_chr5-849504-180658843-gain	0.0651999388817996	0.0384514303095908	0.705501224148551	0	0.190847406660059	0	0	0	259
V0D57H_1_chr5_chr5-857922-17727088-gain	0.000166966425184691	0.0544051613094853	0.543054913011171	0.402372959254159	0	0	0	0	99
V0D57H_2_chr5_chr5-857922-17727088-gain	0.00000000000000000000024623277954319	0	0.576433092356659	0.423566907643341	0	0	0	0	12
MMRC023ZBM_1_chr5_chr5-163976795-180699533-gain	0.0689186588498154	0.0850139553111498	0.51382301041907	0	0	0	0	0.332244375419965	74
PD26424_1_chr5_chr5-852691-46345127-gain	0.000231563726255851	0.0641016304136764	0.24827337169905	0.152094025544265	0.535299408616753	0	0	0	126
PD26400_1_chr5_chr5-849605-116646218-gain	0.0174484222720415	0	0.477563494685848	0.245112523562436	0.259875559479675	0	0	0	251
PD26400_2_chr5_chr5-849605-116646218-gain	0.0000000000249086524630182	0.0429103612217849	0.106471344720803	0	0.850618294032503	0	0	0	99
PD26418_2_chr5_chr5-126144324-180710431-LOH	0.000000000000119534850317276	0	0.87116532277581	0	0.128834677224071	0	0	0	59
PD26418_1_chr5_chr5-126144324-180710431-LOH	2.33858911836817e-73	0.454469178730526	0.213694699631746	0	0.331836121637728	0	0	0	4
MMRC023ZBM_2_chr5_chr5-163976795-180699533-gain	0.0000000000000000000122268094217823	0	0.378877943281812	0.621122056718188	0	0	0	0	4
PD26424_2_chr5_chr5-852691-46345127-gain	0.00714868646790643	0.0987058243279806	0.229668451189302	0	0.664477038014811	0	0	0	87
PD26407_2_chr5_chr5-855091-180722682-gain	0.0466517093733216	0	0.444537352693089	0.27788039476554	0.23093054316805	0	0	0	52
PD26407_1_chr5_chr5-855091-180722682-gain	0.0182411001728249	0	0.557016405415453	0	0.424742494411722	0	0	0	128
PD26410_1_chr5_chr5-852691-98447717-gain	0.0343314094292948	0.103330532628288	0.730025327735228	0	0	0	0.132312730207189	0	236
PD26415_2_chr5_chr5-852691-180715810-gain	0.0293414639244463	0	0.273367398193454	0	0.533175604740503	0	0.164115533141596	0	120
PD26415_1_chr5_chr5-852691-180715810-gain	0.00432950958190768	0	0.139418873579852	0	0.642882029724209	0	0.213369587114032	0	67
V0D57M_1_chr5_chr5-51164467-142476741-gain	0.0416767822168962	0.0856113713434518	0.737364248833823	0.135347597605829	0	0	0	0	222
V0D57M_2_chr5_chr5-51164467-142476741-gain	0.0126734822713697	0.0346693610269432	0.575900957828937	0	0.376756198872751	0	0	0	42
PD26410_2_chr5_chr5-852691-98447717-gain	0.00833554538105991	0	0.237981257217877	0	0.659483028768324	0	0.094200168632739	0	50
MMRC0244BM_2_chr5_chr5-142821164-180708152-gain	0.0447458198137545	0	0.301020231223258	0	0.654233948962988	0	0	0	39
MMRC0244BM_1_chr5_chr5-142821164-180708152-gain	0.0714357417764777	0	0.928564258223522	0	0	0	0	0	32
PD26432_1_chr5_chr5-851582-180718018-gain_2	0.0964552748042488	0	0.253339807096344	0.113138835284751	0.537066082814656	0	0	0	312
PD26432_2_chr5_chr5-851582-180718018-gain_2	0.0782015691543259	0	0.0663124834359102	0	0.855485947409764	0	0	0	216
PD26400_1_chr5_chr5-137243696-180632334-gain	0.0276974087292705	0.04353529212226	0.564661010639435	0	0.364106288509035	0	0	0	76
PD26400_2_chr5_chr5-137243696-180632334-gain	0.084217073557062	0	0.28333779953287	0	0.632445126910068	0	0	0	20
PD26408_2_chr5_chr5-850203-130150273-gain	0.112694472216606	0	0.161399228250902	0	0.725906299532492	0	0	0	92
PD26408_1_chr5_chr5-130588550-180715810-gain	0.101547857271627	0	0.411836771298205	0	0.486615371430168	0	0	0	51
PD26408_2_chr5_chr5-130588550-180715810-gain	0.207037650447943	0	0.632182889421096	0.160779460130962	0	0	0	0	38
PD26408_1_chr5_chr5-850203-130150273-gain	0.082044598950268	0.0983472248074287	0.225883862472574	0.212898919775552	0.380825393994177	0	0	0	138
PD26424_2_chr5_chr5-127179152-180714526-gain	0.104576811399913	0.0266310073644447	0.341564535831535	0	0.527227645404108	0	0	0	66
PD26424_1_chr5_chr5-127179152-180714526-gain	0.0295536520828816	0.067715792846164	0.399942336718144	0	0.50278821835281	0	0	0	57
PD26429_1_chr5_chr5-849504-54058141-gain	0.0336637608970599	0.043542228594283	0.690327674534987	0	0.23246633597367	0	0	0	131
PD26429_2_chr5_chr5-849504-54058141-gain	0.0000289731073636024	0	0.000018322778890241	0	0.999952704113746	0	0	0	38
MMRC006BBM_1_chr6_chr6-51590078-170919735-LOH	0.00317526419845195	0.316531708403697	0.485859080922043	0	0	0.194433946475808	0	0	345
PD26400_2_chr6_chr6-205933-58144557-gain	0.0436746244570202	0.0816511975047667	0.401083831568747	0	0.473590346469466	0	0	0	31
MMRC006BBM_2_chr6_chr6-51590078-170919735-LOH	0.0712225829645861	0.104781080640341	0.492932268502511	0.331064067892562	0	0	0	0	64
PD26400_1_chr6_chr6-205933-58144557-gain	0.0438375925121836	0	0.628214471668575	0.129525816928747	0.198422118890495	0	0	0	85
MMRC0244BM_1_chr6_chr6-205920-71097327-gain	0.0651291358937703	0	0.93487086410623	0	0	0	0	0	60
PD26424_1_chr6_chr6-202452-58773345-gain	0.0353813774266868	0.129078578099872	0.358719173640283	0.160564632089469	0.31625623874369	0	0	0	89
PD26426_1_chr6_chr6-121141140-170921585-gain	0.0570752505543292	0	0.812221725892528	0	0	0	0.130703023553142	0	145
PD26403_1_chr6_chr6-209980-97740177-gain	0.116454985465794	0	0.544711378788004	0.083919179979519	0.254914455766683	0	0	0	167
PD26424_2_chr6_chr6-202452-58773345-gain	0.000000000000000000000000000000000000000000000000263705042129783	0	0.276635277676058	0.301375618302139	0.421989104021802	0	0	0	24
PD26426_2_chr6_chr6-121141140-170921585-gain	2.1528520484325e-279	0	0.000418534054210646	0	0.999581465945789	0	0	0	9
MMRC0244BM_2_chr6_chr6-205920-71097327-gain	0.0954268614862963	0	0.242845944768276	0	0.661727193745428	0	0	0	35
PD26426_1_chr6_chr6-5007946-77176057-gain	0.0262482551781821	0	0.627001818729806	0.158042113563772	0	0	0.18870781252824	0	235
PD26403_2_chr6_chr6-209980-97740177-gain	0.00833936400119209	0	0.615890180970277	0	0.375770455028531	0	0	0	75
PD26426_2_chr6_chr6-5007946-77176057-gain	0.0425604051374026	0	0.0687058601762393	0	0.719815538265019	0	0.168918196421339	0	27
V0D577_2_chr6_chr6-70632832-170919735-LOH	0.0201600882481844	0	0.239684741976022	0.277205571794581	0.462949597981212	0	0	0	74
PD26407_2_chr6_chr6-205920-170921585-LOH	0.0514608679771738	0	0.400330516971242	0	0.548208615051584	0	0	0	43
PD26407_1_chr6_chr6-205920-170921585-LOH	0.033956830267777	0	0.774622964356352	0	0.191420205375871	0	0	0	44
MMRC01Q1BM_1_chr6_chr6-63976354-119044453-gain	0.0288521664321595	0.0512324677620548	0.416062895078862	0.158199845477047	0.345652625249877	0	0	0	131
PD26411_1_chr6_chr6-205800-170985493-gain	0.0685433424333112	0.0372785942627119	0.646053286084786	0	0.152316773248724	0	0	0.095808003970467	192
PD26411_2_chr6_chr6-205800-170985493-gain	0.0724478239819468	0.0624253765367967	0.0000299168013678519	0.278631193161975	0.586465689517913	0	0	0	95
PD26423_2_chr6_chr6-205800-106227990-gain	0.0339185760911046	0	0.598234937647401	0	0	0	0.367846486261494	0	20
PD26423_1_chr6_chr6-205800-106227990-gain	0.0621716315287276	0.0344452487078799	0.497731686067366	0	0.233469013201327	0	0.172182420494699	0	103
V0D577_1_chr6_chr6-70632832-170919735-LOH	0.0000000000000000000000000000644451742539459	0.0715827535002384	0.492360032480077	0.436057214019684	0	0	0	0	25
V0D57H_1_chr6_chr6-202452-23664848-gain_2	0.0345403861083372	0.0888719710712467	0.579586853154161	0.297000789666255	0	0	0	0	60
V0D57H_2_chr6_chr6-202452-23664848-gain_2	0.000000304105328032582	0.507157818482208	0.492841877412463	0	0	0	0	0	9
MMRC01Q1BM_2_chr6_chr6-63976354-119044453-gain	0.00000000000000000000000000000000000000745389508040559	0	0.261900142232497	0.216310862296018	0.521788995471485	0	0	0	28
MMRC01Q1BM_1_chr6_chr6-21507159-57297982-gain	0.00971090901240559	0	0.625009519444621	0.365279571542973	0	0	0	0	45
MMRC01Q1BM_2_chr6_chr6-21507159-57297982-gain	0.00000000000000000000000148905002826747	0.13112066101332	0.558020253878785	0.310859085107895	0	0	0	0	13
V0D583_1_chr6_chr6-203397-56381912-gain	0.0360867231449761	0.0202958101030794	0.668705669818763	0.274911796933181	0	0	0	0	62
V0D583_2_chr6_chr6-203397-56381912-gain	0.0898653964300175	0	0.910134603569983	0	0	0	0	0	13
MMRC006BBM_2_chr6_chr6-8753976-26025186-gain	0.186497573045551	0	0.00000358824906537325	0.813498838705384	0	0	0	0	6
MMRC006BBM_1_chr6_chr6-8753976-26025186-gain	0.00937763775677635	0.329398790265073	0.237538100962801	0.256501657710672	0	0.167183813304677	0	0	75
MMRC006BBM_2_chr6_chr6-30054757-51588537-gain	0.0000000233852356260236	0.262429977837525	0.572651796919736	0	0	0.164918201857503	0	0	37
MMRC006BBM_1_chr6_chr6-30054757-51588537-gain	0.00000134097549083142	0.367624554215796	0.532382850524808	0	0	0.0999912542839052	0	0	51
MMRC006BBM_3_chr6_chr6-30054757-51588537-gain	0.395995547590205	0	0.13184063952997	0.472163812879825	0	0	0	0	8
MMRC0244BM_1_chr7_chr7-126065-90228299-gain	0.0292649191893496	0	0.610211213686485	0	0.360523867124165	0	0	0	134
MMRC01YHBM_1_chr7_chr7-115401-159122935-gain	0.0984916759323576	0.0625761362277792	0.578827534078165	0	0.260104653761699	0	0	0	166
PD26412_2_chr7_chr7-10528993-141835869-gain	0.0608657119931645	0	0.146217938392016	0.336645776517959	0.456270573096861	0	0	0	90
PD26403_2_chr7_chr7-51137087-159123286-gain	0.073315557349727	0	0.132549598513838	0	0.794134844136435	0	0	0	75
MMRC01Q1BM_1_chr7_chr7-81237-159122659-gain	0.0412114013519925	0.0732226586915155	0.536497519979659	0.171386425378898	0.177681994597936	0	0	0	239
MMRC0244BM_2_chr7_chr7-126065-90228299-gain	0.0586976446251946	0	0.464230818142797	0	0.477071537232009	0	0	0	51
PD26412_1_chr7_chr7-10528993-141835869-gain	0.0256427893935987	0.0573520157680905	0.34574686070818	0.165890056903572	0.405368277226558	0	0	0	58
MMRC01Q1BM_2_chr7_chr7-81237-159122659-gain	0.101220774539894	0	0.301552892899415	0.139713591842054	0.457512740718638	0	0	0	77
MMRC01YHBM_2_chr7_chr7-115401-159122935-gain	0.18266168912497	0	0.555684200515257	0	0.261654110359772	0	0	0	45
PD26403_1_chr7_chr7-51137087-159123286-gain	0.113384044752556	0	0.603978158841684	0	0.282637796405759	0	0	0	163
PD26411_1_chr7_chr7-80500-159122935-gain	0.0763680035965112	0.0312513388532835	0.332917245684785	0.131220123398346	0.274510884246481	0	0	0.153732404220593	191
PD26411_2_chr7_chr7-80500-159122935-gain	0.141092970143982	0.0502109787134356	0.29805572620408	0	0.510640324938503	0	0	0	50
PD26416_1_chr7_chr7-85840-159122935-gain	0.109798007365019	0.0455709627264714	0.485726258664273	0.358904771244237	0	0	0	0	106
PD26404_1_chr7_chr7-81237-159078308-gain	0.120049078774069	0.0620340974097789	0.346846146396511	0.151438129258253	0.319632548161388	0	0	0	212
PD26432_1_chr7_chr7-80500-159122682-gain_2	0.0734627987930826	0.0345794125660216	0.279640710551419	0	0.612317078089477	0	0	0	227
PD26432_2_chr7_chr7-80500-159122682-gain_2	0.109365999059891	0	0.163585540328655	0	0.727048460611454	0	0	0	129
PD26404_2_chr7_chr7-81237-159078308-gain	0.0536017694131915	0	0.103549443524593	0.114685072764996	0.72816371429722	0	0	0	52
PD26426_1_chr7_chr7-1075573-159125264-gain	0.0534240688845203	0	0.595508083760542	0.192560463661021	0	0	0.158507383693917	0	484
PD26426_2_chr7_chr7-1075573-159125264-gain	0.0629975210521698	0	0.317116863553634	0	0.619885615394196	0	0	0	68
PD26424_1_chr7_chr7-82180-159122682-gain	0.0335363075210236	0.0278539552190844	0.441556025393723	0.179299571537216	0.317754140328953	0	0	0	288
PD26416_2_chr7_chr7-85840-159122935-gain	0.0806153440176648	0	0.803670689112431	0	0	0	0.115713966869904	0	76
PD26424_2_chr7_chr7-82180-159122682-gain	0.013695735549748	0	0.0000389993361565637	0	0.986265265114096	0	0	0	119
PD26410_2_chr7_chr7-83177-146953721-gain	0.0526234981308734	0	0.575088466422176	0	0.372288035446951	0	0	0	123
PD26410_1_chr7_chr7-83177-146953721-gain	0.049099971419902	0.0882504160435641	0.750806211758343	0	0	0	0.111843400778191	0	208
PD26409_2_chr7_chr7-70390792-159122935-gain	0.0976819431702677	0	0.0697327552342727	0.241618514848198	0.590966786747262	0	0	0	30
PD26409_1_chr7_chr7-70390792-159122935-gain	0.0314720297515906	0.0436473342873265	0.471615998403864	0.197754284453143	0.255510353104076	0	0	0	152
PD26409_1_chr7_chr7-80500-69899132-gain	0.0368348824526619	0.0475293403537533	0.710219700134002	0.205416077059583	0	0	0	0	78
PD26409_2_chr7_chr7-80500-69899132-gain	0.241549226440605	0	0.758450773559395	0	0	0	0	0	11
V0D57M_2_chr7_chr7-90563534-155487071-gain	0.111766375650534	0.0701266744006165	0.315975040497945	0	0.502131909450904	0	0	0	40
V0D57M_1_chr7_chr7-90563534-155487071-gain	0.0460498960511215	0.122926059609687	0.651588001849862	0	0.17943604248933	0	0	0	199
